ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test
9330	general transcription factor IIIC subunit 3	GTF3C3	-0.2910230221012	0	-0.433773927344477	-1	-0.294815067027711	0
8189	symplekin	SYMPK	-0.416245609166696	0	-0.632413002457424	-1	0.0289486978253155	0
54973	integrator complex subunit 11	INTS11	-0.418265585783892	-1	-0.357094287461532	-1	-0.24525477449213	0
2771	G protein subunit alpha i2	GNAI2	-0.204737268107332	0	-0.398594714473123	-1	-0.41896967137386	-1
3018	H2B clustered histone 3	H2BC3	-0.80124953047785	-1	-0.0106794186015406	0	-0.212011142392056	0
6597	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	SMARCA4	-0.470038536309511	-1	-0.348207114657507	0	-0.205815208753748	0
5914	retinoic acid receptor alpha	RARA	-0.280780806968803	0	-0.0877082794627828	0	-0.656023887673385	-1
55763	exocyst complex component 1	EXOC1	-0.426087290982922	-1	-0.34047377056241	0	-0.261487523170766	0
381	ADP ribosylation factor 5	ARF5	-0.0978233071810397	0	-0.249351663687984	0	-0.681347631428618	-1
9631	nucleoporin 155	NUP155	-0.21676766711445	0	-0.5360491687267	-1	-0.275776745327708	0
10960	lectin, mannose binding 2	LMAN2	-0.323712273253248	-1	-0.338912728079118	-1	-0.367006742323106	-1
84245	methylthioribose-1-phosphate isomerase 1	MRI1	-0.313543437543087	-1	-0.196949855635447	0	-0.525335095076944	-1
689	basic transcription factor 3	BTF3	-0.395132354509903	0	-0.3360556177773	-1	-0.304745979482821	-1
26578	osteoclast stimulating factor 1	OSTF1	-0.322314747844153	-1	-0.312096837855249	-1	-0.403834586148653	-1
80344	DDB1 and CUL4 associated factor 11	DCAF11	-0.485293071863	-1	-0.418717131891688	-1	-0.136768202304024	0
79415	cytochrome b-245 chaperone 1	CYBC1	-0.43686544828075	0	-0.51609564715295	-1	-0.0911938272104269	0
23649	DNA polymerase alpha 2, accessory subunit	POLA2	-0.708279972193719	-1	-0.577701580053001	-1	0.240256393503282	0
6141	ribosomal protein L18	RPL18	-0.280066105370681	0	-0.370814959336679	-1	-0.395556631039275	-1
653519	G protein-coupled receptor 89A	GPR89A	-0.196445160698934	0	-0.567652658518979	-1	-0.283322489992543	0
10617	STAM binding protein	STAMBP	-0.431744287693027	-1	-0.522000580789125	-1	-0.096067431836472	0
51292	guanosine monophosphate reductase 2	GMPR2	-0.448806945528119	-1	-0.446589113130466	-1	-0.154822810560583	0
57020	VPS35 endosomal protein sorting factor like	VPS35L	-0.239745000281198	0	-0.437395216479548	-1	-0.373214877230071	0
1477	cleavage stimulation factor subunit 1	CSTF1	-0.36836557022688	0	-0.419931600531475	-1	-0.262522918720414	0
4720	NADH:ubiquinone oxidoreductase core subunit S2	NDUFS2	-0.472885279438252	-1	-0.542838806096263	-1	-0.0368085257277677	0
7586	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	-0.261951242348617	0	-0.401099911166062	-1	-0.390760862524754	-1
63931	mitochondrial ribosomal protein S14	MRPS14	-0.426663090896712	-1	-0.526491546769313	-1	-0.101872803730123	0
6207	ribosomal protein S13	RPS13	-0.313918034116272	0	-0.327732838479871	0	-0.413880711177233	-1
51654	CDK5 regulatory subunit associated protein 1	CDK5RAP1	-0.608196311019828	-1	-0.586324398332762	-1	0.138799656926901	0
27128	cytohesin 4	CYTH4	-0.173117815961641	0	-0.0949815199944357	0	-0.791328092744182	-1
11010	GLI pathogenesis related 1	GLIPR1	-0.1777382232144	0	-0.195734336579836	0	-0.686828174144235	-1
51635	dehydrogenase/reductase 7	DHRS7	-0.435562458823602	-1	-0.318989912969663	0	-0.306257845450761	0
65993	mitochondrial ribosomal protein S34	MRPS34	-0.649090504410806	-1	-0.408077525955392	0	-0.00424891302458441	0
6916	thromboxane A synthase 1	TBXAS1	-0.247739015367978	0	-0.236637548593148	0	-0.577613957698432	-1
4534	myotubularin 1	MTM1	-0.555310914473743	-1	-0.503921154320338	0	-0.00329293988844981	0
55967	NADH:ubiquinone oxidoreductase subunit A12	NDUFA12	-0.285782570516028	0	-0.43873843485804	-1	-0.338401656095625	0
1196	CDC like kinase 2	CLK2	-0.413981483232202	-1	-0.246052963863381	0	-0.404872233038486	-1
5800	protein tyrosine phosphatase receptor type O	PTPRO	-0.212461294335277	0	-0.145116004144008	0	-0.707539721803045	-1
84869	carbonyl reductase 4	CBR4	-0.581679549765642	-1	-0.496877530600601	0	0.0109854640125917	0
10434	lysophospholipase 1	LYPLA1	-0.312838408313546	0	-0.415597823474519	-1	-0.339948573608821	0
6132	ribosomal protein L8	RPL8	-0.212998095638889	0	-0.223868830808312	0	-0.632548234834927	-1
113402	SFT2 domain containing 1	SFT2D1	-0.401416311320517	-1	-0.381067629764329	-1	-0.287472762259302	0
100137047	jumonji domain containing 7	JMJD7	-0.20507388972328	0	-0.961028436189999	-1	0.0959075465580685	0
11234	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	HPS5	-0.338636295695473	0	-0.577523913364619	-1	-0.154245489398624	0
199	allograft inflammatory factor 1	AIF1	-0.1214387869558	0	-0.158193358834454	0	-0.793188845972452	-1
1937	eukaryotic translation elongation factor 1 gamma	EEF1G	-0.307988497269308	0	-0.406568621558066	-1	-0.358325337607392	0
6645	syntrophin beta 2	SNTB2	-0.520480765183375	0	-0.668877000676483	-1	0.115355640625026	0
2162	coagulation factor XIII A chain	F13A1	-0.101818132386226	0	-0.113113484559561	0	-0.861046665855262	-1
7515	X-ray repair cross complementing 1	XRCC1	-0.47522196885523	-1	-0.487624544607991	-1	-0.114646535262539	0
80110	zinc finger protein 614	ZNF614	-0.0797981183989993	0	-0.432376213194278	0	-0.565384828669224	-1
644619	integrator complex subunit 4 pseudogene 2	INTS4P2	-0.699492200859209	-1	-0.392375697158638	0	0.0125393849917543	0
5211	phosphofructokinase, liver type	PFKL	-0.370170137157904	0	-0.430408690342333	-1	-0.278822515839908	0
22845	dolichol kinase	DOLK	-0.321686368852946	-1	-0.425405564423066	-1	-0.333401984829106	-1
10248	POP7 homolog, ribonuclease P/MRP subunit	POP7	-0.464218412451215	-1	-0.330487668534676	0	-0.287385635332216	0
64145	rabenosyn, RAB effector	RBSN	-0.365454720586426	0	-0.275986223207664	0	-0.440793236298425	-1
23557	SNAP associated protein	SNAPIN	-0.379728425240792	-1	-0.377709228993236	-1	-0.325220060756552	-1
9144	synaptogyrin 2	SYNGR2	-0.316791263716707	0	-0.376810278107461	-1	-0.389175196539741	0
100288778	WAS protein family homolog 8, pseudogene	WASH8P	-0.511504298024908	-1	-0.306369377973107	0	-0.266773157810437	0
7919	DExD-box helicase 39B	DDX39B	-0.243269491102426	0	-0.594171472255466	-1	-0.248087879469844	0
9862	mediator complex subunit 24	MED24	-0.42212372238809	-1	-0.514194810739047	-1	-0.149633821703825	0
208	AKT serine/threonine kinase 2	AKT2	-0.421616581078421	-1	-0.321023008300731	-1	-0.343894566271914	-1
8665	eukaryotic translation initiation factor 3 subunit F	EIF3F	-0.18680036439029	0	-0.426853831012345	-1	-0.473272242405782	-1
28973	mitochondrial ribosomal protein S18B	MRPS18B	-0.629943263640946	-1	-0.296998584354998	0	-0.159993555411308	0
56947	mitochondrial fission factor	MFF	-0.293499561839358	0	-0.540581609987889	-1	-0.253252426760723	0
7155	DNA topoisomerase II beta	TOP2B	-0.369133507357224	-1	-0.349706300382518	-1	-0.370183115800762	-1
7629	zinc finger protein 76	ZNF76	-0.42843834155137	-1	-0.557768662637205	-1	-0.104140074690571	0
7518	X-ray repair cross complementing 4	XRCC4	-0.365639144489535	0	-0.499001118734579	-1	-0.226203074286158	0
51759	chromosome 9 open reading frame 78	C9orf78	-0.532679425434631	-1	-0.390350731006247	0	-0.168375558014672	0
5571	protein kinase AMP-activated non-catalytic subunit gamma 1	PRKAG1	-0.436557308182982	-1	-0.406484277379064	-1	-0.251240455483389	0
81790	ring finger protein 170	RNF170	-0.24781439643708	0	-0.518644557105432	-1	-0.328404089429277	0
4736	ribosomal protein L10a	RPL10A	-0.271443028637973	0	-0.297463382174104	0	-0.528956544700257	-1
3146	high mobility group box 1	HMGB1	-0.229755890361215	0	-0.36210895482345	0	-0.507644769506298	-1
54432	Yip1 domain family member 1	YIPF1	-0.485834635896655	-1	-0.64821178703875	-1	0.0345180302484831	0
8338	H2A clustered histone 20	H2AC20	-0.52483495275672	-1	-0.281505925812526	0	-0.296716093369362	0
7791	zyxin	ZYX	-0.333571154386386	0	-0.33503481939738	0	-0.434473838001637	-1
1611	death associated protein	DAP	-0.198424558258171	0	-0.560991801004391	-1	-0.344411965555372	0
50813	COP9 signalosome subunit 7A	COPS7A	-0.404537788789584	-1	-0.381659025846643	-1	-0.318352217167345	0
7284	Tu translation elongation factor, mitochondrial	TUFM	-0.320434800415407	0	-0.512335390536501	-1	-0.272447907707559	0
1936	eukaryotic translation elongation factor 1 delta	EEF1D	-0.297210192685194	0	-0.32007226265948	0	-0.489298208431919	-1
10483	SEC23 homolog B, coat complex II component	SEC23B	-0.339121236325852	-1	-0.393672322695441	-1	-0.374234824842699	-1
7249	TSC complex subunit 2	TSC2	-0.260041141891774	0	-0.474071418920371	-1	-0.373504274167511	0
11313	lysophospholipase 2	LYPLA2	-0.310164381603153	0	-0.346650100262435	-1	-0.451279117597512	-1
84656	glyoxylate reductase 1 homolog	GLYR1	-0.386487533222491	-1	-0.426292639243016	-1	-0.295370487637459	0
6222	ribosomal protein S18	RPS18	-0.29963666186184	0	-0.352016155316768	0	-0.456951690589475	-1
55619	dedicator of cytokinesis 10	DOCK10	-0.310407445939111	-1	-0.452826032130753	-1	-0.347046889520362	0
4217	mitogen-activated protein kinase kinase kinase 5	MAP3K5	-0.47439345316092	-1	-0.337530126036894	0	-0.298622365744542	0
5430	RNA polymerase II subunit A	POLR2A	-0.514291978925947	-1	-0.31406640591957	0	-0.286438955193644	0
1967	eukaryotic translation initiation factor 2B subunit alpha	EIF2B1	-0.540373381585123	-1	-0.428368484828535	-1	-0.146433392960681	0
130814	solute carrier family 66 member 3	SLC66A3	-0.240243097666459	0	-0.308943986353643	-1	-0.566121859507231	-1
78988	mitochondrial ribosomal protein L57	MRPL57	-0.441676101174982	0	-0.526001372821618	-1	-0.150648651561843	0
1434	chromosome segregation 1 like	CSE1L	-0.313027806342296	0	-0.418876449202003	-1	-0.387645161310504	0
91408	basic transcription factor 3 like 4	BTF3L4	-0.353057876766249	0	-0.343400362836144	0	-0.424135176068658	-1
6157	ribosomal protein L27a	RPL27A	-0.257354465797556	0	-0.356308214384587	-1	-0.507246027993792	-1
8970	H2B clustered histone 11	H2BC11	-0.484148353705347	-1	-0.357513481193786	0	-0.279872452526192	0
10466	component of oligomeric golgi complex 5	COG5	-0.424748872608522	0	-0.566148450338972	-1	-0.130941212733903	0
5601	mitogen-activated protein kinase 9	MAPK9	-0.354494378192271	0	-0.54092053612894	-1	-0.228298377175847	0
23406	coactosin like F-actin binding protein 1	COTL1	-0.188445437138578	0	-0.373871190796468	0	-0.56205715551587	-1
89894	transmembrane protein 116	TMEM116	-0.681093436041044	-1	-0.557525679463678	0	0.113489903770356	0
24148	pre-mRNA processing factor 6	PRPF6	-0.458598799257805	-1	-0.364797997743155	-1	-0.304472341669006	0
6224	ribosomal protein S20	RPS20	-0.442953541513674	-1	-0.369979146173108	-1	-0.316328896774891	-1
51160	VPS28 subunit of ESCRT-I	VPS28	-0.401662755791865	-1	-0.395197003146887	-1	-0.333001822063979	0
23201	family with sequence similarity 168 member A	FAM168A	-0.338351458167747	0	-0.706411207824139	-1	-0.0859146684693393	0
30011	SH3 domain containing kinase binding protein 1	SH3KBP1	-0.188634538838222	0	-0.404182341946123	0	-0.538575010210991	-1
7841	mannosyl-oligosaccharide glucosidase	MOGS	-0.638806864447034	-1	-0.346250584459245	-1	-0.147650887288135	0
51479	ankyrin repeat and FYVE domain containing 1	ANKFY1	-0.491290328413971	-1	-0.401361236399154	0	-0.242666743307822	0
11325	DEAD-box helicase 42	DDX42	-0.418941741452757	-1	-0.377861015199949	0	-0.339964023804527	0
51490	SPOUT domain containing methyltransferase 1	SPOUT1	-0.53999327259462	-1	-0.407100770869713	-1	-0.192129823043887	0
23484	leptin receptor overlapping transcript like 1	LEPROTL1	-0.602616344026467	-1	-0.750047011522103	-1	0.211638646910632	0
26268	F-box protein 9	FBXO9	-0.552414395246968	-1	-0.559237895574302	-1	-0.0319362700874333	0
64395	germ cell-less 1, spermatogenesis associated	GMCL1	-0.51596822395468	0	-0.785235316719277	-1	0.154860154936252	0
26017	family with sequence similarity 32 member A	FAM32A	-0.47745795833854	-1	-0.391733025313998	-1	-0.277701932716132	-1
9530	BCL2 associated athanogene 4	BAG4	-0.550075163651302	-1	-0.402548756750781	0	-0.194684396511008	0
55758	REST corepressor 3	RCOR3	-0.592728961060212	-1	-0.280286814606246	0	-0.276132756385158	0
201895	small integral membrane protein 14	SMIM14	-0.693273745942182	-1	-0.386718672124413	0	-0.0700112041979466	0
55325	UFM1 specific peptidase 2	UFSP2	-0.267373351228729	0	-0.520622972779018	-1	-0.362246545885844	0
23164	myosin phosphatase Rho interacting protein	MPRIP	-0.310980036651836	0	-0.372121139828096	0	-0.467285306107703	-1
51006	solute carrier family 35 member C2	SLC35C2	-0.509183305441386	-1	-0.463991079693304	-1	-0.1780379620257	0
65018	PTEN induced kinase 1	PINK1	-0.441214116374843	0	-0.48960387286308	-1	-0.2228421549363	0
9869	SET domain bifurcated histone lysine methyltransferase 1	SETDB1	-0.540913149315813	-1	-0.338874292421206	0	-0.275715611015452	0
5279	phosphatidylinositol glycan anchor biosynthesis class C	PIGC	-0.520324136239758	-1	-0.42794978963212	0	-0.212530139172904	0
51300	translocase of inner mitochondrial membrane domain containing 1	TIMMDC1	-0.311749968542289	0	-0.555041954619076	-1	-0.29405647555401	0
51386	eukaryotic translation initiation factor 3 subunit L	EIF3L	-0.316576067469793	0	-0.428372435598215	-1	-0.419097122699078	0
51642	mitochondrial ribosomal protein L48	MRPL48	-0.366002726203584	0	-0.710032951161464	-1	-0.0899686097829555	0
5261	phosphorylase kinase catalytic subunit gamma 2	PHKG2	-0.412132027209367	0	-0.495178483291127	-1	-0.258999978165528	0
178	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	-0.518086035724853	0	-0.70008457702273	-1	0.0489347027987108	0
23241	phosphofurin acidic cluster sorting protein 2	PACS2	-0.268809474103049	0	-0.41259964511331	0	-0.48993169982791	-1
3015	H2A.Z variant histone 1	H2AZ1	-0.608308286594005	-1	-0.331228871882432	-1	-0.232526444007881	0
25906	anaphase promoting complex subunit 15	ANAPC15	-0.194891472944706	0	-0.247185725960446	0	-0.730028824586903	-1
10313	reticulon 3	RTN3	-0.329840273180613	0	-0.345258361149536	-1	-0.497246617555303	-1
3476	immunoglobulin binding protein 1	IGBP1	-0.393761715206441	0	-0.519360718302098	-1	-0.259848508763751	0
3065	histone deacetylase 1	HDAC1	-0.202806391795571	0	-0.552072778078486	-1	-0.418971528886908	-1
100287171	WASH complex subunit 1	WASHC1	-0.412846642556618	-1	-0.327666119530441	0	-0.433709190476771	-1
317662	family with sequence similarity 149 member B1	FAM149B1	-0.361605443751637	0	-0.486742509846744	-1	-0.325931180050169	0
3052	holocytochrome c synthase	HCCS	-0.485025872243622	-1	-0.416225370299619	-1	-0.273450731460647	0
60314	chromosome 12 open reading frame 10	C12orf10	-0.0293228818365066	0	-0.324169804527854	-1	-0.821781615700125	-1
10980	COP9 signalosome subunit 6	COPS6	-0.359550482381144	0	-0.545865984472018	-1	-0.271155481685772	0
3550	IK cytokine	IK	-0.435862952425211	-1	-0.503139834153059	-1	-0.237716252610058	0
2124	ecotropic viral integration site 2B	EVI2B	-0.553384535206675	-1	-0.462620151227226	0	-0.162278569737341	0
84661	dpy-30 histone methyltransferase complex regulatory subunit	DPY30	-0.468510862121555	-1	-0.440724493928341	-1	-0.269385962656115	0
54145	H2B.S histone 1	H2BS1	-0.391864474036463	0	-0.28323342153838	0	-0.504694463347397	-1
6154	ribosomal protein L26	RPL26	-0.348458256059619	-1	-0.391171797174502	-1	-0.440251130987248	-1
23386	NudC domain containing 3	NUDCD3	-0.507055400257633	-1	-0.441784995334167	-1	-0.231269826840359	0
405	aryl hydrocarbon receptor nuclear translocator	ARNT	-0.305444003701398	0	-0.367569484690467	0	-0.507527610715814	-1
80349	WD repeat domain 61	WDR61	-0.29013553592474	0	-0.507196982211422	-1	-0.384116676272638	0
7175	translocated promoter region, nuclear basket protein	TPR	-0.335831548207953	0	-0.485973319715482	-1	-0.359738517038043	0
221443	O-acyl-ADP-ribose deacylase 1	OARD1	-0.493090353708244	-1	-0.467946282322247	-1	-0.221255378577364	0
23549	aspartyl aminopeptidase	DNPEP	-0.557988805996233	-1	-0.503756666673775	-1	-0.121060624652605	0
84236	rhomboid domain containing 1	RHBDD1	-0.422242324437814	0	-0.582525229692406	-1	-0.180736319862362	0
121665	signal peptide peptidase like 3	SPPL3	-0.413126933043497	-1	-0.372258707580187	-1	-0.403321989454957	-1
23469	PHD finger protein 3	PHF3	-0.524165293569709	-1	-0.397918883769691	0	-0.266887762894353	0
5501	protein phosphatase 1 catalytic subunit gamma	PPP1CC	-0.546489826264571	-1	-0.672929818267198	-1	0.0289355287491748	0
50854	small nucleolar RNA host gene 32	SNHG32	-0.378099312229967	0	-0.34943887431074	0	-0.464557034354799	-1
115817	dehydrogenase/reductase 1	DHRS1	-0.521696578147631	-1	-0.441242059259727	0	-0.229393279370962	0
166	TLE family member 5, transcriptional modulator	TLE5	-0.149421313315147	0	-0.400120983903664	0	-0.64355622576436	-1
23048	formin binding protein 1	FNBP1	-0.578721631236332	-1	-0.292333441805612	0	-0.322352960409011	0
25870	sulfatase modifying factor 2	SUMF2	-0.530754263657171	-1	-0.398003185621377	0	-0.269860930829122	0
283237	tetratricopeptide repeat domain 9C	TTC9C	-0.618290999425797	-1	-0.455005252794027	-1	-0.126327774125263	0
57215	THAP domain containing 11	THAP11	-0.611656769788677	-1	-0.473020034329537	-1	-0.115335038113908	0
9455	homer scaffold protein 2	HOMER2	0.0879160384212945	0	-0.155778790041346	0	-1.13296557165641	-1
754	PTTG1 interacting protein	PTTG1IP	-0.312728767247631	0	-0.478911649664227	-1	-0.412042543374723	-1
23214	exportin 6	XPO6	-0.57648618837252	-1	-0.55941551350322	-1	-0.0706718264823714	0
6217	ribosomal protein S16	RPS16	-0.353658867184381	0	-0.322920655730677	0	-0.530205479457591	-1
89910	ubiquitin protein ligase E3B	UBE3B	-0.53526992244314	-1	-0.427414729567104	0	-0.247161202495819	0
9512	peptidase, mitochondrial processing beta subunit	PMPCB	-0.556059142021537	-1	-0.475554210036002	0	-0.181895006927586	0
84792	family with sequence similarity 220 member A	FAM220A	-0.665812263555807	-1	-0.581362590222913	-1	0.0334323994519448	0
2962	general transcription factor IIF subunit 1	GTF2F1	-0.311064283795815	0	-0.395260427480357	-1	-0.50757314330764	-1
6497	SKI proto-oncogene	SKI	0.091546519691974	0	-0.50112719496418	0	-0.806365430286981	-1
435	argininosuccinate lyase	ASL	-0.325627068353892	0	-0.431661143827251	0	-0.459687947247213	-1
23279	nucleoporin 160	NUP160	-0.510434847115654	-1	-0.433544482668104	0	-0.273825101845725	0
55144	leucine rich repeat containing 8 VRAC subunit D	LRRC8D	-0.5750635606632	-1	-0.398377693108614	0	-0.244597912801362	0
94239	H2A.Z variant histone 2	H2AZ2	-0.315360965155817	0	-0.444990328128627	-1	-0.45791098625614	-1
8576	serine/threonine kinase 16	STK16	-0.407974126564302	0	-0.576802250071989	-1	-0.236567659498354	0
